Entity,Code,Year,Rape or colza seed - Production (tonnes),production_1974_tonnes,pct_difference_from_1974,pct_change_yoy
Austria,AUT,2005,104303.0,4679.0,2129.172900192349,-13.667177088937631
Austria,AUT,2006,137303.0,4679.0,2834.4518059414404,31.63859141156056
Austria,AUT,2007,144706.0,4679.0,2992.6693737978203,5.391724871270109
Austria,AUT,2008,174592.0,4679.0,3631.395597349861,20.65291003828451
Austria,AUT,2009,171073.0,4679.0,3556.187219491344,-2.0155562683284445
Austria,AUT,2010,170584.0,4679.0,3545.7362684334257,-0.2858428857856032
Austria,AUT,2011,179669.0,4679.0,3739.901688394956,5.325821882474324
Austria,AUT,2012,148869.0,4679.0,3081.6413763624705,-17.142634511240118
Austria,AUT,2013,196828.0,4679.0,4106.625347296431,32.215572080151
Austria,AUT,2014,198285.55,4679.0,4137.776234238085,0.7405196415144033
Austria,AUT,2015,111745.11,4679.0,2288.2263304124813,-43.64435028170232
Austria,AUT,2016,141893.31,4679.0,2932.55631545202,26.97943561020253
Austria,AUT,2017,116835.0,4679.0,2397.00790767258,-17.6599657869705
Austria,AUT,2018,120690.0,4679.0,2479.3973071169053,3.299524971113099
Austria,AUT,2019,107170.0,4679.0,2190.446676640308,-11.202253707846555
Austria,AUT,2020,100280.0,4679.0,2043.1929899551185,-6.429037977045815
Austria,AUT,2021,86870.0,4679.0,1756.5932891643513,-13.372556840845627
Austria,AUT,2022,92030.0,4679.0,1866.873263517845,5.939910210659605
Austria,AUT,2023,86680.0,4679.0,1752.532592434281,-5.813321742909916
Austria,AUT,2024,71490.0,4679.0,1427.890574909169,-17.524227041993534
Belarus,BLR,1992,34600.0,,,
Belarus,BLR,1993,20700.0,,,-40.17341040462428
Belarus,BLR,1994,18700.0,,,-9.661835748792267
Belarus,BLR,1995,25700.0,,,37.4331550802139
Belarus,BLR,1996,18800.0,,,-26.84824902723736
Belarus,BLR,1997,21300.0,,,13.297872340425542
Belarus,BLR,1998,52000.0,,,144.13145539906105
Belarus,BLR,1999,57200.0,,,10.000000000000009
Belarus,BLR,2000,72600.0,,,26.92307692307692
Belarus,BLR,2001,94900.0,,,30.716253443526178
Belarus,BLR,2002,59600.0,,,-37.19704952581665
Belarus,BLR,2003,55508.0,,,-6.865771812080535
Belarus,BLR,2004,142865.0,,,157.37731498162427
Belarus,BLR,2005,149855.0,,,4.892730899800513
Belarus,BLR,2006,115042.0,,,-23.231123419305334
Belarus,BLR,2007,240085.0,,,108.69334677769858
Belarus,BLR,2008,513959.0,,,114.0737655413708
Belarus,BLR,2009,610968.0,,,18.87485188507254
Belarus,BLR,2010,374522.0,,,-38.70022652577549
Belarus,BLR,2011,379296.0,,,1.274691473398093
Belarus,BLR,2012,704391.0,,,85.71010503669957
Belarus,BLR,2013,675546.0,,,-4.095026767803677
Belarus,BLR,2014,729622.0,,,8.004784278198663
Belarus,BLR,2015,382381.0,,,-47.59190375290218
Belarus,BLR,2016,260035.0,,,-31.99583661322084
Belarus,BLR,2017,602451.0,,,131.68073528563465
Belarus,BLR,2018,456263.0,,,-24.26554192789123
Belarus,BLR,2019,578255.0,,,26.73721077536422
Belarus,BLR,2020,732742.0,,,26.71606817061678
Belarus,BLR,2021,715078.0,,,-2.4106711502820954
Belarus,BLR,2022,806019.0,,,12.717633600809975
Belarus,BLR,2023,898598.0,,,11.485957527055811
Belarus,BLR,2024,1040288.0,,,15.767896211654154
Belgium,BEL,2000,14200.0,,,
Belgium,BEL,2001,18400.0,,,29.5774647887324
Belgium,BEL,2002,18300.0,,,-0.5434782608695676
Belgium,BEL,2003,16768.0,,,-8.37158469945355
Belgium,BEL,2004,22895.0,,,36.53983778625953
Belgium,BEL,2005,24000.0,,,4.826381305962002
Belgium,BEL,2006,33976.0,,,41.56666666666666
Belgium,BEL,2007,40495.0,,,19.187073228161044
Belgium,BEL,2008,33228.0,,,-17.9454253611557
Belgium,BEL,2009,41669.0,,,25.40327434693632
Belgium,BEL,2010,45665.0,,,9.589862967673811
Belgium,BEL,2011,52211.0,,,14.334829738311615
Belgium,BEL,2012,48431.0,,,-7.239853670682428
Belgium,BEL,2013,60900.0,,,25.745906547459278
Belgium,BEL,2014,58500.0,,,-3.940886699507384
Belgium,BEL,2015,50744.0,,,-13.25811965811966
Belgium,BEL,2016,39452.0,,,-22.252877187450736
Belgium,BEL,2017,46090.0,,,16.825509479874267
Belgium,BEL,2018,43300.0,,,-6.053373833803432
Belgium,BEL,2019,33430.0,,,-22.794457274826783
Belgium,BEL,2020,29910.0,,,-10.529464552796885
Belgium,BEL,2021,28100.0,,,-6.051487796723509
Belgium,BEL,2022,36900.0,,,31.316725978647696
Belgium,BEL,2023,45720.0,,,23.902439024390244
Belgium,BEL,2024,35750.0,,,-21.806649168853895
Bosnia and Herzegovina,BIH,1992,2300.0,,,
Bosnia and Herzegovina,BIH,1993,2400.0,,,4.347826086956519
Bosnia and Herzegovina,BIH,1994,2374.75,,,-1.0520833333333313
Bosnia and Herzegovina,BIH,1995,2298.1,,,-3.2277081798084084
Bosnia and Herzegovina,BIH,1996,2200.0,,,-4.2687437448326815
Bosnia and Herzegovina,BIH,1997,1904.0,,,-13.454545454545451
Bosnia and Herzegovina,BIH,1998,811.0,,,-57.40546218487395
Bosnia and Herzegovina,BIH,1999,1264.0,,,55.85696670776819
Bosnia and Herzegovina,BIH,2000,2300.0,,,81.9620253164557
Bosnia and Herzegovina,BIH,2001,3371.0,,,46.56521739130434
Bosnia and Herzegovina,BIH,2002,3000.0,,,-11.005636309700384
Bosnia and Herzegovina,BIH,2003,66.0,,,-97.8
Bosnia and Herzegovina,BIH,2004,403.0,,,510.6060606060606
Bosnia and Herzegovina,BIH,2005,995.0,,,146.8982630272953
Bosnia and Herzegovina,BIH,2006,2127.0,,,113.76884422110552
Bosnia and Herzegovina,BIH,2007,3925.0,,,84.5322049835449
Bosnia and Herzegovina,BIH,2008,1992.0,,,-49.2484076433121
Bosnia and Herzegovina,BIH,2009,1835.0,,,-7.881526104417668
Bosnia and Herzegovina,BIH,2010,1167.0,,,-36.4032697547684
Bosnia and Herzegovina,BIH,2011,1530.0,,,31.105398457583554
Bosnia and Herzegovina,BIH,2012,562.0,,,-63.267973856209146
Bosnia and Herzegovina,BIH,2013,1857.0,,,230.4270462633452
Bosnia and Herzegovina,BIH,2014,2047.0,,,10.231556273559494
Bosnia and Herzegovina,BIH,2015,2227.0,,,8.793356130923314
Bosnia and Herzegovina,BIH,2016,4443.0,,,99.50606196677144
Bosnia and Herzegovina,BIH,2017,6374.9,,,43.48188161152373
Bosnia and Herzegovina,BIH,2018,9813.0,,,53.93182638159031
Bosnia and Herzegovina,BIH,2019,8657.0,,,-11.780291450117186
Bosnia and Herzegovina,BIH,2020,10142.0,,,17.15374841168995
Bosnia and Herzegovina,BIH,2021,3060.0,,,-69.82843620587656
Bosnia and Herzegovina,BIH,2022,5501.0,,,79.77124183006536
Bosnia and Herzegovina,BIH,2023,6118.0,,,11.216142519541904
Bosnia and Herzegovina,BIH,2024,4554.0,,,-25.563909774436087
Bulgaria,BGR,1974,1.0,1.0,0.0,
Bulgaria,BGR,1975,8.0,1.0,700.0,700.0
Bulgaria,BGR,1976,9.0,1.0,800.0,12.5
Bulgaria,BGR,1977,20.0,1.0,1900.0,122.22222222222224
Bulgaria,BGR,1978,3.0,1.0,200.0,-85.0
Bulgaria,BGR,1979,0.0,1.0,-100.0,-100.0
Bulgaria,BGR,1980,0.0,1.0,-100.0,
Bulgaria,BGR,1981,0.0,1.0,-100.0,
Bulgaria,BGR,1982,0.0,1.0,-100.0,
Bulgaria,BGR,1983,0.0,1.0,-100.0,
Bulgaria,BGR,1984,0.0,1.0,-100.0,
Bulgaria,BGR,1985,0.0,1.0,-100.0,
Bulgaria,BGR,1986,0.0,1.0,-100.0,
Bulgaria,BGR,1987,0.0,1.0,-100.0,
Bulgaria,BGR,1988,0.0,1.0,-100.0,
Bulgaria,BGR,1989,0.0,1.0,-100.0,
Bulgaria,BGR,1990,0.0,1.0,-100.0,
Bulgaria,BGR,1991,0.0,1.0,-100.0,
Bulgaria,BGR,1992,0.0,1.0,-100.0,
Bulgaria,BGR,1993,3000.0,1.0,299900.0,inf
Bulgaria,BGR,1994,6000.0,1.0,599900.0,100.0
Bulgaria,BGR,1995,7000.0,1.0,699900.0,16.666666666666675
Bulgaria,BGR,1996,6927.19,1.0,692619.0,-1.0401428571428672
Bulgaria,BGR,1997,9830.02,1.0,982902.0,41.90487051748257
Bulgaria,BGR,1998,8000.0,1.0,799900.0,-18.61664574436268
Bulgaria,BGR,1999,10000.0,1.0,999900.0,25.0
Bulgaria,BGR,2000,20000.0,1.0,1999900.0,100.0
Bulgaria,BGR,2001,18800.0,1.0,1879900.0,-6.000000000000005
Bulgaria,BGR,2002,8061.0,1.0,806000.0,-57.12234042553192
Bulgaria,BGR,2003,11291.0,1.0,1129000.0,40.069470289046016
Bulgaria,BGR,2004,22388.0,1.0,2238700.0,98.28181737667168
Bulgaria,BGR,2005,21778.0,1.0,2177700.0,-2.724673932463817
Bulgaria,BGR,2006,28463.0,1.0,2846200.0,30.696115345761772
Bulgaria,BGR,2007,93018.0,1.0,9301700.0,226.8032182131188
Bulgaria,BGR,2008,231176.0,1.0,23117500.0,148.5282418456643
Bulgaria,BGR,2009,235490.0,1.0,23548900.0,1.8661106689275675
Bulgaria,BGR,2010,544841.0,1.0,54484000.0,131.3648137925177
Bulgaria,BGR,2011,519910.0,1.0,51990900.0,-4.575830379872292
Bulgaria,BGR,2012,271041.0,1.0,27104000.0,-47.8677078725164
Bulgaria,BGR,2013,336731.0,1.0,33673000.0,24.236185669326773
Bulgaria,BGR,2014,527912.0,1.0,52791100.0,56.77558644734224
Bulgaria,BGR,2015,422092.0,1.0,42209100.0,-20.04500750125021
Bulgaria,BGR,2016,509251.0,1.0,50925000.0,20.64928972830569
Bulgaria,BGR,2017,478987.0,1.0,47898600.0,-5.94284547305749
Bulgaria,BGR,2018,472590.0,1.0,47258900.0,-1.3355268514594345
Bulgaria,BGR,2019,432490.0,1.0,43248900.0,-8.485156266531247
Bulgaria,BGR,2020,279280.0,1.0,27927900.0,-35.4250965340239
Bulgaria,BGR,2021,375800.0,1.0,37579900.0,34.56029790890862
Bulgaria,BGR,2022,299420.0,1.0,29941900.0,-20.32464076636509
Bulgaria,BGR,2023,207040.0,1.0,20703900.0,-30.852982432703225
Bulgaria,BGR,2024,159870.0,1.0,15986900.0,-22.7830370942813
Croatia,HRV,1992,24183.0,,,
Croatia,HRV,1993,28665.0,,,18.533680684778563
Croatia,HRV,1994,28341.0,,,-1.1302982731554168
Croatia,HRV,1995,24472.0,,,-13.651600155252108
Croatia,HRV,1996,11661.0,,,-52.349624060150376
Croatia,HRV,1997,11181.0,,,-4.116285052739899
Croatia,HRV,1998,21967.0,,,96.46722117878544
Croatia,HRV,1999,32581.0,,,48.31793144261847
Croatia,HRV,2000,29436.0,,,-9.652865166815015
Croatia,HRV,2001,22456.0,,,-23.71246093219187
Croatia,HRV,2002,25585.0,,,13.93391521197007
Croatia,HRV,2003,28596.0,,,11.768614422513204
Croatia,HRV,2004,31392.0,,,9.777591271506502
Croatia,HRV,2005,41275.0,,,31.482543323139645
Croatia,HRV,2006,19996.0,,,-51.5542095699576
Croatia,HRV,2007,39330.0,,,96.68933786757351
Croatia,HRV,2008,62942.0,,,60.03559623696923
Croatia,HRV,2009,80424.0,,,27.77477677862159
Croatia,HRV,2010,33047.0,,,-58.90903212971252
Croatia,HRV,2011,49483.0,,,49.73522558779919
Croatia,HRV,2012,26406.0,,,-46.63621849928258
Croatia,HRV,2013,47827.0,,,81.12171476179657
Croatia,HRV,2014,71228.0,,,48.928429548163166
Croatia,HRV,2015,56783.0,,,-20.27994608861684
Croatia,HRV,2016,112990.0,,,98.98561189088284
Croatia,HRV,2017,135810.0,,,20.196477564386228
Croatia,HRV,2018,155840.0,,,14.748545762462271
Croatia,HRV,2019,103900.0,,,-33.32905544147844
Croatia,HRV,2020,119670.0,,,15.178055822906632
Croatia,HRV,2021,73420.0,,,-38.64794852511072
Croatia,HRV,2022,58070.0,,,-20.907109779351675
Croatia,HRV,2023,43050.0,,,-25.865334940588948
Croatia,HRV,2024,53090.0,,,23.321718931475036
Czechia,CZE,1993,377233.0,,,
Czechia,CZE,1994,451628.0,,,19.721233296132624
Czechia,CZE,1995,662176.0,,,46.61978442434924
Czechia,CZE,1996,520572.0,,,-21.38464698207123
Czechia,CZE,1997,560509.0,,,7.671753378975432
Czechia,CZE,1998,680216.0,,,21.356838159601367
Czechia,CZE,1999,931053.0,,,36.87608053912286
Czechia,CZE,2000,844428.0,,,-9.303981620809989
Czechia,CZE,2001,973321.0,,,15.263941982028072
Czechia,CZE,2002,709533.0,,,-27.101850263171144
Czechia,CZE,2003,387805.0,,,-45.343627428181634
Czechia,CZE,2004,934674.0,,,141.01649024638672
Czechia,CZE,2005,769377.0,,,-17.68498963274896
Czechia,CZE,2006,880172.0,,,14.400612443574468
Czechia,CZE,2007,1031920.0,,,17.24072113177879
Czechia,CZE,2008,1048943.0,,,1.6496433832080104
Czechia,CZE,2009,1128119.0,,,7.548169919623859
Czechia,CZE,2010,1042418.0,,,-7.596804946995839
Czechia,CZE,2011,1046071.0,,,0.3504352380714781
Czechia,CZE,2012,1109137.0,,,6.028845078393341
Czechia,CZE,2013,1443210.0,,,30.120084353871523
Czechia,CZE,2014,1537320.0,,,6.520880537135976
Czechia,CZE,2015,1256212.0,,,-18.285587906226414
Czechia,CZE,2016,1359125.0,,,8.192327409704724
Czechia,CZE,2017,1146223.8,,,-15.664578313253008
Czechia,CZE,2018,1410770.0,,,23.07980343803715
Czechia,CZE,2019,1156970.0,,,-17.99017557787591
Czechia,CZE,2020,1245330.0,,,7.637190246938119
Czechia,CZE,2021,1024930.0,,,-17.698120176981202
Czechia,CZE,2022,1166390.0,,,13.801918179778138
Czechia,CZE,2023,1309500.0,,,12.269481048362897
Czechia,CZE,2024,946890.0,,,-27.69072164948454
Denmark,DNK,1974,111853.0,111853.0,0.0,
Denmark,DNK,1975,130561.0,111853.0,16.72552367839933,16.725523678399323
Denmark,DNK,1976,81058.0,111853.0,-27.53167103251589,-37.91561032773952
Denmark,DNK,1977,77336.0,111853.0,-30.85925276925965,-4.591773791606013
Denmark,DNK,1978,91227.0,111853.0,-18.440274288575186,17.961880624806035
Denmark,DNK,1979,149759.0,111853.0,33.889122330201246,64.16082957896236
Denmark,DNK,1980,196480.0,111853.0,75.65912402885931,31.19745724797842
Denmark,DNK,1981,265701.0,111853.0,137.54481328171798,35.23055781758957
Denmark,DNK,1982,335034.0,111853.0,199.53063395706863,26.094369234590765
Denmark,DNK,1983,309315.0,111853.0,176.5370620367804,-7.676534321889717
Denmark,DNK,1984,473600.0,111853.0,323.4128722519736,53.112522832710994
Denmark,DNK,1985,544000.0,111853.0,386.3526235326724,14.864864864864868
Denmark,DNK,1986,618000.0,111853.0,452.5108848220432,13.602941176470583
Denmark,DNK,1987,556000.0,111853.0,397.080990228246,-10.032362459546928
Denmark,DNK,1988,504000.0,111853.0,350.59140121409354,-9.352517985611508
Denmark,DNK,1989,655000.0,111853.0,485.59001546672863,29.960317460317462
Denmark,DNK,1990,793000.0,111853.0,608.9662324658257,21.06870229007633
Denmark,DNK,1991,726000.0,111853.0,549.0661850822061,-8.448928121059273
Denmark,DNK,1992,406000.0,111853.0,262.9764065335753,-44.0771349862259
Denmark,DNK,1993,417000.0,111853.0,272.8107426711845,2.709359605911321
Denmark,DNK,1994,370662.0,111853.0,231.38315467622684,-11.112230215827337
Denmark,DNK,1995,312437.0,111853.0,179.3282254387455,-15.708381220626876
Denmark,DNK,1996,251000.0,111853.0,124.40167004908228,-19.663804222931347
Denmark,DNK,1997,291000.0,111853.0,160.16289236766113,15.936254980079688
Denmark,DNK,1998,358800.0,111853.0,220.77816419765227,23.298969072164954
Denmark,DNK,1999,411090.0,111853.0,267.5270220736145,14.573578595317716
Denmark,DNK,2000,293900.0,111853.0,162.7555809857581,-28.50713955581503
Denmark,DNK,2001,211577.0,111853.0,89.15630336244892,-28.01054780537597
Denmark,DNK,2002,218000.0,111853.0,94.89866163625472,3.035774209862141
Denmark,DNK,2003,354200.0,111853.0,216.6656236310157,62.477064220183486
Denmark,DNK,2004,468100.0,111853.0,318.495704183169,32.15697346132129
Denmark,DNK,2005,342200.0,111853.0,205.9372569354421,-26.89596240119633
Denmark,DNK,2006,434700.0,111853.0,288.63508354715566,27.03097603740503
Denmark,DNK,2007,588600.0,111853.0,426.2263864178878,35.40372670807452
Denmark,DNK,2008,629200.0,111853.0,462.5240270712453,6.8977234114848684
Denmark,DNK,2009,637400.0,111853.0,469.855077646554,1.303242212333111
Denmark,DNK,2010,579800.0,111853.0,418.3589175078004,-9.036711641041729
Denmark,DNK,2011,508300.0,111853.0,354.4357326133407,-12.331838565022425
Denmark,DNK,2012,484600.0,111853.0,333.2472083895828,-4.662600826283692
Denmark,DNK,2013,687655.0,111853.0,514.7845833370584,41.90156830375567
Denmark,DNK,2014,708900.0,111853.0,533.7782625410136,3.0894852796824024
Denmark,DNK,2015,826000.0,111853.0,638.4692408786532,16.518549865989552
Denmark,DNK,2016,506200.0,111853.0,352.5582684416153,-38.71670702179176
Denmark,DNK,2017,742300.0,111853.0,563.638883177027,46.64164361912289
Denmark,DNK,2018,489100.0,111853.0,337.2703459004229,-34.11019803314024
Denmark,DNK,2019,729000.0,111853.0,551.7482767560996,49.04927417705991
Denmark,DNK,2020,560200.0,111853.0,400.8359185716968,-23.15500685871056
Denmark,DNK,2021,650900.0,111853.0,481.9244901790743,16.190646197786496
Denmark,DNK,2022,889200.0,111853.0,694.9719721420079,36.61084652020279
Denmark,DNK,2023,822700.0,111853.0,635.5189400373705,-7.478632478632474
Denmark,DNK,2024,696900.0,111853.0,523.04989584544,-15.291114622584178
Estonia,EST,1992,2334.0,,,
Estonia,EST,1993,1727.0,,,-26.00685518423308
Estonia,EST,1994,2167.0,,,25.47770700636942
Estonia,EST,1995,7025.0,,,224.18089524688511
Estonia,EST,1996,10007.0,,,42.44839857651246
Estonia,EST,1997,9614.0,,,-3.927250924352954
Estonia,EST,1998,17900.0,,,86.18681090076971
Estonia,EST,1999,29800.0,,,66.48044692737429
Estonia,EST,2000,38598.0,,,29.52348993288592
Estonia,EST,2001,41300.0,,,7.000362713093944
Estonia,EST,2002,63865.0,,,54.636803874092
Estonia,EST,2003,69235.0,,,8.408361387301344
Estonia,EST,2004,68598.0,,,-0.9200548855347712
Estonia,EST,2005,83067.0,,,21.092451674975955
Estonia,EST,2006,84609.0,,,1.8563328397558587
Estonia,EST,2007,133340.0,,,57.59552766254181
Estonia,EST,2008,111149.0,,,-16.64241787910604
Estonia,EST,2009,135992.0,,,22.351078282305732
Estonia,EST,2010,131022.0,,,-3.654626742749578
Estonia,EST,2011,144194.0,,,10.053273496054093
Estonia,EST,2012,157816.0,,,9.44699502059725
Estonia,EST,2013,174028.0,,,10.272722664368628
Estonia,EST,2014,166495.0,,,-4.328613786287261
Estonia,EST,2015,196300.0,,,17.901438481636077
Estonia,EST,2016,102481.0,,,-47.793683138054
Estonia,EST,2017,165270.0,,,61.26891814092368
Estonia,EST,2018,113590.0,,,-31.27004296000484
Estonia,EST,2019,191370.0,,,68.47433752971213
Estonia,EST,2020,202950.0,,,6.051105188901085
Estonia,EST,2021,216070.0,,,6.464646464646462
Estonia,EST,2022,218670.0,,,1.203313740917289
Estonia,EST,2023,137930.0,,,-36.923217633877535
Estonia,EST,2024,96070.0,,,-30.348727615457115
Finland,FIN,1974,16600.0,16600.0,0.0,
Finland,FIN,1975,25800.0,16600.0,55.42168674698795,55.42168674698795
Finland,FIN,1976,22300.0,16600.0,34.33734939759036,-13.56589147286822
Finland,FIN,1977,34900.0,16600.0,110.24096385542168,56.50224215246637
Finland,FIN,1978,48200.0,16600.0,190.36144578313247,38.10888252148996
Finland,FIN,1979,46000.0,16600.0,177.10843373493975,-4.56431535269709
Finland,FIN,1980,87600.0,16600.0,427.710843373494,90.43478260869566
Finland,FIN,1981,69100.0,16600.0,316.26506024096386,-21.118721461187217
Finland,FIN,1982,96300.0,16600.0,480.1204819277109,39.36324167872649
Finland,FIN,1983,101200.0,16600.0,509.6385542168675,5.088265835929384
Finland,FIN,1984,85700.0,16600.0,416.2650602409639,-15.316205533596838
Finland,FIN,1985,89300.0,16600.0,437.9518072289157,4.200700116686118
Finland,FIN,1986,123900.0,16600.0,646.3855421686748,38.7458006718925
Finland,FIN,1987,89700.0,16600.0,440.3614457831325,-27.602905569007262
Finland,FIN,1988,121100.0,16600.0,629.5180722891566,35.00557413600891
Finland,FIN,1989,125300.0,16600.0,654.8192771084337,3.4682080924855585
Finland,FIN,1990,117000.0,16600.0,604.8192771084337,-6.624102154828416
Finland,FIN,1991,94900.0,16600.0,471.68674698795184,-18.88888888888889
Finland,FIN,1992,132600.0,16600.0,698.7951807228916,39.72602739726028
Finland,FIN,1993,127400.0,16600.0,667.4698795180723,-3.9215686274509776
Finland,FIN,1994,107900.0,16600.0,550.0,-15.306122448979586
Finland,FIN,1995,127900.0,16600.0,670.4819277108434,18.535681186283597
Finland,FIN,1996,89400.0,16600.0,438.5542168674699,-30.10164190774042
Finland,FIN,1997,92900.0,16600.0,459.6385542168675,3.914988814317666
Finland,FIN,1998,63900.0,16600.0,284.9397590361445,-31.216361679224967
Finland,FIN,1999,88300.0,16600.0,431.9277108433735,38.184663536776206
Finland,FIN,2000,70900.0,16600.0,327.1084337349397,-19.70554926387316
Finland,FIN,2001,100800.0,16600.0,507.2289156626506,42.17207334273625
Finland,FIN,2002,102800.0,16600.0,519.277108433735,1.984126984126977
Finland,FIN,2003,93600.0,16600.0,463.855421686747,-8.949416342412453
Finland,FIN,2004,74800.0,16600.0,350.6024096385542,-20.08547008547008
Finland,FIN,2005,105600.0,16600.0,536.144578313253,41.1764705882353
Finland,FIN,2006,148200.0,16600.0,792.7710843373494,40.34090909090908
Finland,FIN,2007,113500.0,16600.0,583.7349397590361,-23.414304993252365
Finland,FIN,2008,88900.0,16600.0,435.5421686746988,-21.674008810572687
Finland,FIN,2009,139900.0,16600.0,742.7710843373494,57.36782902137232
Finland,FIN,2010,178500.0,16600.0,975.301204819277,27.591136526090065
Finland,FIN,2011,115100.0,16600.0,593.3734939759037,-35.51820728291316
Finland,FIN,2012,73200.0,16600.0,340.9638554216868,-36.4031277150304
Finland,FIN,2013,80200.0,16600.0,383.13253012048193,9.562841530054644
Finland,FIN,2014,62100.0,16600.0,274.09638554216866,-22.56857855361596
Finland,FIN,2015,85300.0,16600.0,413.855421686747,37.359098228663456
Finland,FIN,2016,93900.0,16600.0,465.66265060240966,10.082063305978895
Finland,FIN,2017,91300.0,16600.0,450.0,-2.768903088391905
Finland,FIN,2018,70900.0,16600.0,327.1084337349397,-22.343921139101862
Finland,FIN,2019,41900.0,16600.0,152.40963855421688,-40.90267983074754
Finland,FIN,2020,31120.0,16600.0,87.46987951807229,-25.72792362768497
Finland,FIN,2021,41210.0,16600.0,148.25301204819277,32.422879177377894
Finland,FIN,2022,56770.0,16600.0,241.9879518072289,37.75782577044407
Finland,FIN,2023,40600.0,16600.0,144.57831325301206,-28.48335388409371
Finland,FIN,2024,49100.0,16600.0,195.78313253012047,20.935960591133007
France,FRA,1974,671600.0,671600.0,0.0,
France,FRA,1975,507300.0,671600.0,-24.46396664681357,-24.463966646813585
France,FRA,1976,572300.0,671600.0,-14.785586658725434,12.812931204415534
France,FRA,1977,410900.0,671600.0,-38.81774865991662,-28.201991962257555
France,FRA,1978,627970.0,671600.0,-6.496426444312091,52.82793867120954
France,FRA,1979,516000.0,671600.0,-23.1685527099464,-17.830469608420785
France,FRA,1980,1092900.0,671600.0,62.730792138177485,111.80232558139537
France,FRA,1981,1005600.0,671600.0,49.7319833234068,-7.987922042272855
France,FRA,1982,1185000.0,671600.0,76.44431209053008,17.8400954653938
France,FRA,1983,968800.0,671600.0,44.25253126861227,-18.244725738396628
France,FRA,1984,1358200.0,671600.0,102.23347230494342,40.19405450041289
France,FRA,1985,1418400.0,671600.0,111.19714115544969,4.432336916507151
France,FRA,1986,1047530.0,671600.0,55.97528290649196,-26.147067117879292
France,FRA,1987,2655100.0,671600.0,295.3394877903514,153.46290798354227
France,FRA,1988,2340000.0,671600.0,248.4216795711733,-11.867726262664302
France,FRA,1989,1870500.0,671600.0,178.51399642644432,-20.06410256410256
France,FRA,1990,1975600.0,671600.0,194.1631923764145,5.618818497727873
France,FRA,1991,2291878.0,671600.0,241.2564026206076,16.0092123911723
France,FRA,1992,1853723.6,671600.0,176.01602144133415,-19.11770172757886
France,FRA,1993,1586050.5,671600.0,136.1599910661108,-14.43975250679228
France,FRA,1994,1829022.1,671600.0,172.33801369863016,15.31928523082966
France,FRA,1995,2703164.0,671600.0,302.49612864800474,47.79285608413368
France,FRA,1996,2877510.5,671600.0,328.4560005955926,6.449719661848108
France,FRA,1997,3443230.8,671600.0,412.6907087552114,19.66006031950187
France,FRA,1998,3690310.5,671600.0,449.4804198927933,7.17580999798213
France,FRA,1999,4391792.5,671600.0,553.929794520548,19.00875278652028
France,FRA,2000,3476819.0,671600.0,417.6919297200714,-20.833714252210235
France,FRA,2001,2877152.5,671600.0,328.4026950565813,-17.24756163608172
France,FRA,2002,3319958.0,671600.0,394.33561643835617,15.39040770344986
France,FRA,2003,3369013.8,671600.0,401.63993448481233,1.47760302991784
France,FRA,2004,3997878.8,671600.0,495.2767718880286,18.666144970970432
France,FRA,2005,4532787.0,671600.0,574.923615247171,13.379800308103396
France,FRA,2006,4144485.0,671600.0,517.1061643835617,-8.56651768547695
France,FRA,2007,4691098.0,671600.0,598.4958308516974,13.188924558781135
France,FRA,2008,4721288.0,671600.0,602.9910661107803,0.643559354334533
France,FRA,2009,5588526.5,671600.0,732.1212775461584,18.36868456234824
France,FRA,2010,4815239.0,671600.0,616.9801965455628,-13.83705525955724
France,FRA,2011,5369011.0,671600.0,699.4358248957714,11.50040527583367
France,FRA,2012,5463185.5,671600.0,713.4582340678976,1.7540381273199124
France,FRA,2013,4366200.0,671600.0,550.1191185229303,-20.07959458817571
France,FRA,2014,5524094.0,671600.0,722.5273972602739,26.51949063258669
France,FRA,2015,5334404.0,671600.0,694.2829064919595,-3.433866259335916
France,FRA,2016,4742935.0,671600.0,606.2142644431209,-11.087817870562487
France,FRA,2017,5317377.0,671600.0,691.7476176295413,12.111530096870403
France,FRA,2018,4980540.0,671600.0,641.593210244193,-6.334645822554997
France,FRA,2019,3523300.0,671600.0,424.6128648004765,-29.258674762174387
France,FRA,2020,3289960.0,671600.0,389.86896962477664,-6.622768427326653
France,FRA,2021,3306520.0,671600.0,392.3347230494342,0.5033495847973857
France,FRA,2022,4516540.0,671600.0,572.5044669446099,36.59496993818274
France,FRA,2023,4276890.0,671600.0,536.8210244192971,-5.306052863475141
France,FRA,2024,3941140.0,671600.0,486.8284693269803,-7.850330497160318
Germany,DEU,1974,599069.0,599069.0,0.0,
Germany,DEU,1975,562406.0,599069.0,-6.119996194094504,-6.119996194094501
Germany,DEU,1976,541987.0,599069.0,-9.528451647472997,-3.630651166594956
Germany,DEU,1977,590077.0,599069.0,-1.5009957116792891,8.872906545728965
Germany,DEU,1978,648670.0,599069.0,8.279680637789637,9.929721036407102
Germany,DEU,1979,522643.0,599069.0,-12.75746199519588,-19.428522977785317
Germany,DEU,1980,685801.0,599069.0,14.477798049974211,31.21786764579264
Germany,DEU,1981,646711.0,599069.0,7.952673231297229,-5.699904199614759
Germany,DEU,1982,841380.0,599069.0,40.44792836885234,30.101389956255574
Germany,DEU,1983,858665.0,599069.0,43.33323874211485,2.0543630701941984
